word,prior
burro,0.554138
burrs,0.0
burry,0.0
bursa,0.48747100000000004
burse,0.0
burst,0.58
busby,0.0
bused,0.00225968
buses,0.0
bushy,0.58
busks,0.0
busky,0.0
bussu,0.0
busti,0.0
busts,0.0
busty,0.569464
butch,0.579165
buteo,0.0
butes,0.0
butle,0.0
butoh,0.0
butte,0.542341
butts,0.0
butty,0.0
butut,0.0
butyl,0.0
buxom,0.58
buyer,0.58
buyin,0.0
buzzy,0.58
bwana,0.0
bwazi,0.0
byded,0.0
bydes,0.0
byked,0.0
bykes,0.0
bylaw,0.573866
byres,0.0
byrls,0.0
byssi,0.0
bytes,0.0
byway,0.565526
caaed,0.0
cabal,0.58
cabas,0.0
cabby,0.58
caber,0.0
cabin,0.58
cable,0.58
cabob,0.0
caboc,0.0
cabre,0.0
cacao,0.58
cacas,0.0
cache,0.58
cacks,0.0
cacky,0.0
cacti,0.568554
caddy,0.575384
cadee,0.0
cades,0.0
cadet,0.58
cadge,0.54994
cadgy,0.0
cadie,0.0
cadis,0.0
cadre,0.58
caeca,0.0
caese,0.0
cafes,0.0
caffe,0.0
caffs,0.0
caged,0.00225968
cager,0.0
cages,0.0
cagey,0.58
cagot,0.0
cahow,0.0
caids,0.0
cains,0.0
caird,0.0
cairn,0.555624
cajon,0.0
cajun,0.0
caked,0.00225968
cakes,0.0
cakey,0.0
calfs,0.0
calid,0.0
calif,0.0
calix,0.0
calks,0.0
calla,0.0
calle,0.0
calls,0.0
calms,0.0
calmy,0.0
calos,0.0
calpa,0.0
calps,0.0
calve,0.5386099999999999
calyx,0.0
caman,0.0
camas,0.0
camel,0.58
cameo,0.58
cames,0.0
camis,0.0
camos,0.0
campi,0.0
campo,0.0
camps,0.0
campy,0.58
camus,0.0
canal,0.58
cando,0.0
candy,0.58
caned,0.00225968
caneh,0.0
caner,0.0
canes,0.0
cangs,0.0
canid,0.0
canna,0.0
canns,0.0
canny,0.58
canoe,0.58
canon,0.58
canso,0.0
canst,0.0
canti,0.0
canto,0.0
cants,0.0
canty,0.0
capas,0.0
capax,0.0
caped,0.5756260000000001
caper,0.58
capes,0.0
capex,0.0
caphs,0.0
capiz,0.0
caple,0.0
capon,0.551811
capos,0.0
capot,0.0
capri,0.568554
capul,0.0
caput,0.0307214
carap,0.0
carat,0.557992
carbo,0.0
carbs,0.0
carby,0.0
cardi,0.0
cards,0.0
cardy,0.0
cared,0.00225968
carer,0.508695
cares,0.0
caret,0.0307214
carex,0.0
cargo,0.58
carks,0.0
carle,0.0
carls,0.0
carne,0.0
carns,0.0
carny,0.5610620000000001
carob,0.551811
carol,0.573985
carom,0.572151
caron,0.0
carpe,0.0
carpi,0.0
carps,0.0
carrs,0.0
carry,0.58
carse,0.0
carta,0.0
carte,0.58
carts,0.0
carve,0.58
carvy,0.0
casas,0.0
casco,0.0
cased,0.00225968
caser,0.0
cases,0.0
casks,0.0
casky,0.0
caste,0.58
casts,0.0
casus,0.0
catch,0.58
cater,0.58
cates,0.0
catty,0.58
cauda,0.0
cauks,0.0
cauld,0.0
caulk,0.58
cauls,0.0
caums,0.0
caups,0.0
cauri,0.0
causa,0.0
cause,0.58
cavas,0.0
caved,0.00225968
cavel,0.0
caver,0.0
caves,0.0
cavie,0.0
cavil,0.552847
cavus,0.0
cawed,0.00225968
cawks,0.0
caxon,0.0
cease,0.58
ceaze,0.0
cebid,0.0
cecal,0.0
cecum,0.0
cedar,0.58
ceded,0.00225968
ceder,0.0
cedes,0.0
cedis,0.0
ceiba,0.0
ceili,0.0
ceils,0.0
celeb,0.566713
cella,0.0
celli,0.0
cello,0.58
cells,0.0
celly,0.0
celom,0.0
celts,0.0
cense,0.0
cento,0.0
cents,0.0
centu,0.0
ceorl,0.0
cepes,0.0
cerci,0.0
cered,0.0
ceres,0.0
cerge,0.0
ceria,0.0
ceric,0.0
cerne,0.0
ceroc,0.0
ceros,0.0
certs,0.0
certy,0.0
cesse,0.0
cesta,0.0
cesti,0.0
cetes,0.0
cetyl,0.0
cezve,0.0
chaap,0.0
chaat,0.0
chace,0.0
chack,0.0
chaco,0.0
chado,0.0
chads,0.0
chafe,0.58
chaff,0.578388
chaft,0.0
chain,0.58
chair,0.58
chais,0.0
chalk,0.58
chals,0.0
champ,0.58
chams,0.0
chana,0.0
chang,0.0
chank,0.0
chant,0.58
chaos,0.58
chape,0.0
chaps,0.0
chapt,0.0
chara,0.0
chard,0.58
chare,0.0
chark,0.0
charm,0.58
charr,0.0
chars,0.0
chart,0.58
chary,0.547415
chase,0.58
chasm,0.58
chats,0.0
chava,0.0
chave,0.0
chavs,0.0
chawk,0.0
chawl,0.0
chaws,0.0
chaya,0.0
chays,0.0
cheap,0.58
cheat,0.58
cheba,0.0
check,0.58
chedi,0.0
cheeb,0.0
cheek,0.58
cheep,0.448774
cheer,0.58
cheet,0.0
chefs,0.0
cheka,0.0
chela,0.0
chelp,0.0
chemo,0.58
chems,0.0
chere,0.0
chert,0.0
chess,0.58
chest,0.58
cheth,0.0
chevy,0.0
chews,0.0
chewy,0.58
chiao,0.0
chias,0.0
chiba,0.0
chibs,0.0
chica,0.0
chich,0.0
chick,0.58
chico,0.0
chics,0.0
chide,0.579675
chief,0.58
chiel,0.0
chiko,0.0
chiks,0.0
child,0.58
chile,0.58
chili,0.58
chill,0.58
chimb,0.0
chime,0.58
chimo,0.0
chimp,0.58
china,0.58
chine,0.0
ching,0.0
chink,0.0
chino,0.5392750000000001
chins,0.0
chips,0.0
chirk,0.0
chirl,0.0
chirm,0.0
chiro,0.0
chirp,0.58
chirr,0.0
chirt,0.0
chiru,0.0
chiti,0.0
chits,0.0
chiva,0.0
chive,0.58
chivs,0.0
chivy,0.0
chizz,0.0
chock,0.578514
choco,0.0
chocs,0.0
chode,0.0
chogs,0.0
choil,0.0
choir,0.58
choke,0.58
choko,0.0
choky,0.0
chola,0.0
choli,0.0
cholo,0.0
chomp,0.570299
chons,0.0
choof,0.0
chook,0.0
choom,0.0
choon,0.0
chops,0.0
chord,0.58
chore,0.58
chose,0.58
choss,0.0
chota,0.0
chott,0.0
chout,0.0
choux,0.557992
chowk,0.0
chows,0.0
chubs,0.0
chuck,0.58
chufa,0.0
chuff,0.0
chugs,0.0
chump,0.58
chums,0.0
chunk,0.58
churl,0.490416
churn,0.58
churr,0.0
chuse,0.0
chute,0.58
chuts,0.0
chyle,0.0
chyme,0.0
chynd,0.0
cibol,0.0
cided,0.0
cider,0.58
cides,0.0
ciels,0.0
cigar,0.58
ciggy,0.0
cilia,0.53336
cills,0.0
cimar,0.0
cimex,0.0
cinch,0.58
cinct,0.0
cines,0.0
cinqs,0.0
cions,0.0
cippi,0.0
circa,0.58
circs,0.0
cires,0.0
cirls,0.0
cirri,0.0
cisco,0.0
cissy,0.0
cists,0.0
cital,0.0
cited,0.00225968
citee,0.0
citer,0.0
cites,0.0
cives,0.0
civet,0.557747
civic,0.58
civie,0.0
civil,0.58
civvy,0.0
clach,0.0
clack,0.5687639999999999
clade,0.40882599999999997
clads,0.0
claes,0.0
clags,0.0
claim,0.58
clair,0.0
clame,0.0
clamp,0.58
clams,0.0
clang,0.58
clank,0.58
clans,0.0
claps,0.0
clapt,0.0
claro,0.0
clart,0.0
clary,0.0
clash,0.58
clasp,0.58
class,0.58
clast,0.0
clats,0.0
claut,0.0
clave,0.562014
clavi,0.0
claws,0.0
clays,0.0
clean,0.58
clear,0.58
cleat,0.569561
cleck,0.0
cleek,0.0
cleep,0.0
clefs,0.0
cleft,0.58
clegs,0.0
cleik,0.0
clems,0.0
clepe,0.0
clept,0.0
clerk,0.58
cleve,0.0
clews,0.0
click,0.58
clied,0.0
clies,0.0
cliff,0.58
clift,0.0
climb,0.58
clime,0.556454
cline,0.0
cling,0.58
clink,0.58
clint,0.0
clipe,0.0
clips,0.0
clipt,0.0
clits,0.0
cloak,0.58
cloam,0.0
clock,0.58
clods,0.0
cloff,0.0
clogs,0.0
cloke,0.0
clomb,0.0
clomp,0.53336
clone,0.58
clonk,0.0
clons,0.0
cloop,0.0
cloot,0.0
clops,0.0
close,0.58
clote,0.0
cloth,0.58
clots,0.0
cloud,0.58
clour,0.0
clous,0.0
clout,0.58
clove,0.58
clown,0.58
clows,0.0
cloye,0.0
cloys,0.0
cloze,0.0
clubs,0.0
cluck,0.562554
clued,0.00225968
clues,0.0
cluey,0.0
clump,0.58
clung,0.58
clunk,0.562554
clype,0.0
cnida,0.0
coach,0.58
coact,0.0
coady,0.0
coala,0.0
coals,0.0
coaly,0.0
coapt,0.0
coarb,0.0
coast,0.58
coate,0.0
coati,0.46482500000000004
coats,0.0
cobbs,0.0
cobby,0.0
cobia,0.0
coble,0.0
cobot,0.0
cobra,0.58
cobza,0.0
cocas,0.0
cocci,0.0
cocco,0.0
cocks,0.0
cocky,0.58
cocoa,0.58
cocos,0.0
cocus,0.0
codas,0.0
codec,0.0
coded,0.00225968
coden,0.0
coder,0.58
codes,0.0
codex,0.552847
codon,0.0
coeds,0.0
coffs,0.0
cogie,0.0
cogon,0.0
cogue,0.0
cohab,0.0
cohen,0.0
cohoe,0.0
cohog,0.0
cohos,0.0
coifs,0.0
coign,0.0
coils,0.0
coins,0.0
coirs,0.0
coits,0.0
coked,0.0
cokes,0.0
cokey,0.0
colas,0.0
colby,0.0
colds,0.0
coled,0.0
coles,0.0
coley,0.0
colic,0.566331
colin,0.0
colle,0.0
colls,0.0
colly,0.0
colog,0.0
colon,0.58
color,0.58
colts,0.0
colza,0.0
comae,0.0
comal,0.0
comas,0.0
combe,0.0
combi,0.0
combo,0.58
combs,0.0
comby,0.0
comer,0.0
comes,0.0
comet,0.58
comfy,0.58
comic,0.58
comix,0.0
comma,0.58
comme,0.0
commo,0.0
comms,0.0
commy,0.0
compo,0.0
comps,0.0
compt,0.0
comte,0.0
comus,0.0
conch,0.58
condo,0.58
coned,0.00225968
cones,0.0
conex,0.0
coney,0.0
confs,0.0
conga,0.58
conge,0.0
congo,0.0
conia,0.0
conic,0.418689
conin,0.0
conks,0.0
conky,0.0
conne,0.0
conns,0.0
conte,0.0
conto,0.0
conus,0.0
convo,0.0
cooch,0.0
cooed,0.00225968
cooee,0.0
cooer,0.0
cooey,0.0
coofs,0.0
cooks,0.0
cooky,0.0
cools,0.0
cooly,0.0
coomb,0.0
cooms,0.0
coomy,0.0
coons,0.0
coops,0.0
coopt,0.0
coost,0.0
coots,0.0
cooty,0.0
cooze,0.0
copal,0.0
copay,0.459931
coped,0.00225968
copen,0.0
coper,0.0
copes,0.0
copha,0.0
coppy,0.0
copra,0.0
copse,0.5589379999999999
copsy,0.0
coqui,0.0
coral,0.58
coram,0.0
corbe,0.0
corby,0.0
corda,0.0
cords,0.0
cored,0.00225968
corer,0.418689
cores,0.0
corey,0.0
corgi,0.563571
coria,0.0
corks,0.0
corky,0.427455
corms,0.0
corni,0.0
corno,0.0
corns,0.0
cornu,0.0
corny,0.58
corps,0.58
corse,0.0
corso,0.0
cosec,0.0
cosed,0.0
coses,0.0
coset,0.0
cosey,0.0
cosie,0.0
costa,0.0
coste,0.0
costs,0.0
cotan,0.0
cotch,0.0
coted,0.0
cotes,0.0
coths,0.0
cotta,0.0
cotts,0.0
couch,0.58
coude,0.0
cough,0.58
could,0.58
count,0.58
coupe,0.58
coups,0.0
courb,0.0
courd,0.0
coure,0.0
cours,0.0
court,0.58
couta,0.0
couth,0.448774
coved,0.0
coven,0.5691700000000001
cover,0.58
coves,0.0
covet,0.58
covey,0.5464950000000001
covin,0.0
cowal,0.0
cowan,0.0
cowed,0.00225968
cower,0.58
cowks,0.0
cowls,0.0
cowps,0.0
cowry,0.0
coxae,0.0
coxal,0.0
coxed,0.00225968
coxes,0.0
coxib,0.0
coyau,0.0
coyed,0.0
coyer,0.0
coyly,0.58
coypu,0.0
cozed,0.0
cozen,0.0
cozes,0.0
cozey,0.0
cozie,0.0
craal,0.0
crabs,0.0
crack,0.58
craft,0.58
crags,0.0
craic,0.0
craig,0.0
crake,0.0
crame,0.0
cramp,0.58
crams,0.0
crane,0.58
crank,0.58
crans,0.0
crape,0.0
craps,0.0
crapy,0.0
crare,0.0
crash,0.58
crass,0.58
crate,0.58
crave,0.58
crawl,0.58
craws,0.0
crays,0.0
craze,0.58
crazy,0.58
creak,0.579193
cream,0.58
credo,0.58
creds,0.0
creed,0.58
creek,0.58
creel,0.0
creep,0.58
crees,0.0
crein,0.0
crema,0.5748219999999999
creme,0.58
crems,0.0
crena,0.0
crepe,0.58
creps,0.0
crept,0.58
crepy,0.0
cress,0.554446
crest,0.58
crewe,0.0
crews,0.0
crias,0.0
cribo,0.0
cribs,0.0
crick,0.520959
cried,0.58
crier,0.570734
cries,0.0
crime,0.58
crimp,0.58
crims,0.0
crine,0.0
crink,0.0
crins,0.0
crios,0.0
cripe,0.0
crips,0.0
crise,0.0
crisp,0.58
criss,0.0
crith,0.0
crits,0.0
croak,0.58
croci,0.0
crock,0.58
crocs,0.0
croft,0.0
crogs,0.0
cromb,0.0
crome,0.0
crone,0.567899
cronk,0.0
crons,0.0
crony,0.58
crook,0.58
crool,0.0
croon,0.58
crops,0.0
crore,0.0
cross,0.58
crost,0.0
croup,0.519649
crout,0.0
crowd,0.58
crowl,0.0
crown,0.58
crows,0.0
croze,0.0
cruck,0.0
crude,0.58
crudo,0.0
cruds,0.0
crudy,0.0
cruel,0.58
crues,0.0
cruet,0.5153719999999999
cruft,0.0
crumb,0.58
crump,0.435303
crunk,0.0
cruor,0.0
crura,0.0
cruse,0.0
crush,0.58
crust,0.58
crusy,0.0
cruve,0.0
crwth,0.0
cryer,0.0
cryne,0.0
crypt,0.58
ctene,0.0
cubby,0.5656640000000001
cubeb,0.0
cubed,0.00225968
cuber,0.0
cubes,0.0
cubic,0.58
cubit,0.442372
cucks,0.0
cudda,0.0
cuddy,0.0
cueca,0.0
cuffo,0.0
cuffs,0.0
cuifs,0.0
cuing,0.5610620000000001
cuish,0.0
cuits,0.0
cukes,0.0
culch,0.0
culet,0.0
culex,0.0
culls,0.0
cully,0.0
culms,0.0
culpa,0.0
culti,0.0
cults,0.0
culty,0.0
cumec,0.0
cumin,0.58
cundy,0.0
cunei,0.0
cunit,0.0
cunny,0.0
cunts,0.0
cupel,0.0
cupid,0.549542
cuppa,0.0
cuppy,0.0
cupro,0.0
curat,0.0
curbs,0.0
curch,0.0
curds,0.0
curdy,0.0
cured,0.00225968
curer,0.0307214
cures,0.0
curet,0.0
curfs,0.0
curia,0.528829
curie,0.0
curio,0.58
curli,0.0
curls,0.0
curly,0.58
curns,0.0
curny,0.0
currs,0.0
curry,0.58
curse,0.58
cursi,0.0
curst,0.0
curve,0.58
curvy,0.58
cusec,0.0
cushy,0.58
cusks,0.0
cusps,0.0
cuspy,0.0
cusso,0.0
cusum,0.0
cutch,0.0
cuter,0.576043
cutes,0.0
cutey,0.0
cutie,0.5680109999999999
cutin,0.0
cutis,0.0
cutto,0.0
cutty,0.0
cutup,0.571626
cuvee,0.0
cuzes,0.0
cwtch,0.0
cyano,0.0
cyans,0.0
cyber,0.58
cycad,0.0
cycas,0.0
cycle,0.58
cyclo,0.0
cyder,0.0
cylix,0.0
cymae,0.0
cymar,0.0
cymas,0.0
cymes,0.0
cymol,0.0
cynic,0.58
cysts,0.0
cytes,0.0
cyton,0.0
czars,0.0
daals,0.0
dabba,0.0
daces,0.0
dacha,0.5735629999999999
dacks,0.0
dadah,0.0
dadas,0.0
daddy,0.58
dadis,0.0
dadla,0.0
dados,0.0
daffs,0.0
daffy,0.58
dagga,0.0
daggy,0.0
dagos,0.0
dahis,0.0
dahls,0.0
daiko,0.0
daily,0.58
daine,0.0
daint,0.0
dairy,0.58
daisy,0.58
daker,0.0
daled,0.0
dalek,0.0
dales,0.0
dalis,0.0
dalle,0.0
dally,0.556454
dalts,0.0
daman,0.0
damar,0.0
dames,0.0
damme,0.0
damna,0.0
damns,0.0
damps,0.0
dampy,0.0
dance,0.58
dancy,0.0
danda,0.0
dandy,0.58
dangs,0.0
danio,0.0
danks,0.0
danny,0.0
danse,0.0
dants,0.0
dappy,0.0
daraf,0.0
darbs,0.0
darcy,0.0
dared,0.00225968
darer,0.0
dares,0.0
darga,0.0
dargs,0.0
daric,0.0
daris,0.0
darks,0.0
darky,0.0
darls,0.0
darns,0.0
darre,0.0
darts,0.0
darzi,0.0
dashi,0.0
dashy,0.0
datal,0.0
dated,0.00225968
dater,0.5535049999999999
dates,0.0
datil,0.0
datos,0.0
datto,0.0
datum,0.531638
daube,0.0
daubs,0.0
dauby,0.0
dauds,0.0
dault,0.0
daunt,0.5600390000000001
daurs,0.0
dauts,0.0
daven,0.0
davit,0.0
dawah,0.0
dawds,0.0
dawed,0.0
dawen,0.0
dawgs,0.0
dawks,0.0
dawns,0.0
dawts,0.0
dayal,0.0
dayan,0.0
daych,0.0
daynt,0.0
dazed,0.00225968
dazer,0.0
dazes,0.0
dbags,0.0
deads,0.0
deair,0.0
deals,0.0
dealt,0.58
deans,0.0
deare,0.0
dearn,0.0
dears,0.0
deary,0.0
deash,0.0
death,0.58
deave,0.0
deaws,0.0
deawy,0.0
debag,0.0
debar,0.39764200000000005
debby,0.0
debel,0.0
debes,0.0
debit,0.58
debts,0.0
debud,0.0
debug,0.54696
debur,0.0
debus,0.0
debut,0.58
debye,0.0
decad,0.0
decaf,0.575384
decal,0.577646
decan,0.0
decay,0.58
decim,0.0
decko,0.0
decks,0.0
decor,0.58
decos,0.0
decoy,0.58
decry,0.58
decyl,0.0
dedal,0.0
deeds,0.0
deedy,0.0
deely,0.0
deems,0.0
deens,0.0
deeps,0.0
deere,0.0
deers,0.0
deets,0.0
deeve,0.0
deevs,0.0
defat,0.0
defer,0.58
deffo,0.0
defis,0.0
defog,0.033212
degas,0.0
degum,0.0
degus,0.0
deice,0.0
deids,0.0
deify,0.545032
deign,0.5761769999999999
deils,0.0
deink,0.0
deism,0.0
deist,0.484331
deity,0.58
deked,0.0
dekes,0.0
dekko,0.0
delay,0.58
deled,0.0
deles,0.0
delfs,0.0
delft,0.0
delis,0.0
della,0.0
dells,0.0
delly,0.0
delos,0.0
delph,0.0
delta,0.58
delts,0.0
delve,0.58
deman,0.0
demes,0.0
demic,0.0
demit,0.0
demob,0.0
demoi,0.0
demon,0.58
demos,0.0
demot,0.0
dempt,0.0
demur,0.572296
denar,0.0
denay,0.0
dench,0.0
denes,0.0
denet,0.0
denim,0.58
denis,0.0
dense,0.58
dente,0.0
dents,0.0
deoch,0.0
deoxy,0.0
depot,0.58
depth,0.58
derat,0.0
deray,0.0
derby,0.58
dered,0.0
deres,0.0
derig,0.0
derma,0.0
derms,0.0
derns,0.0
derny,0.0
deros,0.0
derpy,0.0
derro,0.0
derry,0.0
derth,0.0
dervs,0.0
desex,0.0
deshi,0.0
desis,0.0
desks,0.0
desse,0.0
detag,0.0
deter,0.58
detox,0.58
deuce,0.58
devas,0.0
devel,0.0
devil,0.58
devis,0.0
devon,0.0
devos,0.0
devot,0.0
dewan,0.0
dewar,0.0
dewax,0.0
dewed,0.0
dexes,0.0
dexie,0.0
dexys,0.0
dhaba,0.0
dhaks,0.0
dhals,0.0
dhikr,0.0
dhobi,0.0
dhole,0.0
dholl,0.0
dhols,0.0
dhoni,0.0
dhoti,0.0
dhows,0.0
dhuti,0.0
diact,0.0
dials,0.0
diana,0.0
diane,0.0
diary,0.58
diazo,0.0
dibbs,0.0
diced,0.00225968
dicer,0.370042
dices,0.0
dicey,0.58
dicht,0.0
dicks,0.0
dicky,0.0
dicot,0.0
dicta,0.0
dicto,0.0
dicts,0.0
dictu,0.0
dicty,0.0
diddy,0.0
didie,0.0
didis,0.0
didos,0.0
didst,0.0
diebs,0.0
diels,0.0
diene,0.0
diets,0.0
diffs,0.0
dight,0.0
digit,0.58
dikas,0.0
diked,0.00225968
diker,0.0
dikes,0.0
dikey,0.0
dildo,0.0
dilli,0.0
dills,0.0
dilly,0.480973
dimbo,0.0
dimer,0.0
dimes,0.0
dimly,0.58
dimps,0.0
dinar,0.0
dined,0.00225968
diner,0.58
dines,0.0
dinge,0.0
dingo,0.536495
dings,0.0
dingy,0.58
dinic,0.0
dinks,0.0
dinky,0.5724389999999999
dinlo,0.0
dinna,0.0
dinos,0.0
dints,0.0
dioch,0.0
diode,0.574387
diols,0.0
diota,0.0
dippy,0.5593889999999999
dipso,0.0
diram,0.0
direr,0.0
dirge,0.58
dirke,0.0
dirks,0.0
dirls,0.0
dirts,0.0
dirty,0.58
disas,0.0
disci,0.0
disco,0.58
discs,0.0
dishy,0.572986
disks,0.0
disme,0.0
dital,0.0
ditas,0.0
ditch,0.58
dited,0.0
dites,0.0
ditsy,0.574102
ditto,0.58
ditts,0.0
ditty,0.58
ditzy,0.572509
divan,0.5693670000000001
divas,0.0
dived,0.00225968
diver,0.58
dives,0.0
divey,0.0
divis,0.0
divna,0.0
divos,0.0
divot,0.5674399999999999
divvy,0.579827
diwan,0.0
dixie,0.0
dixit,0.0
diyas,0.0
dizen,0.0
dizzy,0.58
djinn,0.0
djins,0.0
doabs,0.0
doats,0.0
dobby,0.0
dobes,0.0
dobie,0.0
dobla,0.0
doble,0.0
dobra,0.0
dobro,0.0
docht,0.0
docks,0.0
docos,0.0
docus,0.0
doddy,0.0
dodge,0.58
dodgy,0.58
dodos,0.0
doeks,0.0
doers,0.0
doest,0.0
doeth,0.0
doffs,0.0
dogal,0.0
dogan,0.0
doges,0.0
dogey,0.0
doggo,0.0
doggy,0.58
dogie,0.0
dogly,0.0
dogma,0.58
dohyo,0.0
doilt,0.0
doily,0.5553370000000001
doing,0.58
doits,0.0
dojos,0.0
dolce,0.0
dolci,0.0
doled,0.00225968
dolee,0.0
doles,0.0
doley,0.0
dolia,0.0
dolie,0.0
dolls,0.0
dolly,0.5763940000000001
dolma,0.0
dolor,0.0
dolos,0.0
dolts,0.0
domal,0.0
domed,0.58
domes,0.0
domic,0.0
donah,0.0
donas,0.0
donee,0.0
doner,0.0
donga,0.0
dongs,0.0
donko,0.0
donna,0.0
donne,0.0
donny,0.0
donor,0.58
donsy,0.0
donut,0.58
doobs,0.0
dooce,0.0
doody,0.0
doofs,0.0
dooks,0.0
dooky,0.0
doole,0.0
dools,0.0
dooly,0.0
dooms,0.0
doomy,0.0
doona,0.0
doorn,0.0
doors,0.0
doozy,0.58
dopas,0.0
doped,0.00225968
doper,0.536495
dopes,0.0
dopey,0.58
doppe,0.0
dorad,0.0
dorba,0.0
dorbs,0.0
doree,0.0
dores,0.0
doric,0.0
doris,0.0
dorje,0.0
dorks,0.0
dorky,0.579439
dorms,0.0
dormy,0.0
dorps,0.0
dorrs,0.0
dorsa,0.0
dorse,0.0
dorts,0.0
dorty,0.0
dosai,0.0
dosas,0.0
dosed,0.00225968
doseh,0.0
doser,0.0
doses,0.0
dosha,0.0
dotal,0.0
doted,0.00225968
doter,0.0
dotes,0.0
dotty,0.5754319999999999
douar,0.0
doubt,0.58
douce,0.0
doucs,0.0
dough,0.58
douks,0.0
doula,0.571703
douma,0.0
doums,0.0
doups,0.0
doura,0.0
douse,0.58
douts,0.0
doved,0.0
doven,0.0
dover,0.0
doves,0.0
dovie,0.0
dowak,0.0
dowar,0.0
dowds,0.0
dowdy,0.58
dowed,0.0
dowel,0.547859
dower,0.0
dowfs,0.0
dowie,0.0
dowle,0.0
dowls,0.0
dowly,0.0
downa,0.0
downs,0.0
downy,0.575814
dowps,0.0
dowry,0.579726
dowse,0.384843
dowts,0.0
doxed,0.0
doxes,0.0
doxie,0.0
doyen,0.0
doyly,0.0
dozed,0.00225968
dozen,0.58
dozer,0.442372
dozes,0.0
drabs,0.0
drack,0.0
draco,0.0
draff,0.0
draft,0.58
drags,0.0
drail,0.0
drain,0.58
drake,0.508695
drama,0.58
drams,0.0
drank,0.58
drant,0.0
drape,0.58
draps,0.0
drapy,0.0
drats,0.0
drave,0.0
drawl,0.58
drawn,0.58
draws,0.0
drays,0.0
dread,0.58
dream,0.58
drear,0.0
dreck,0.562196
dreed,0.0
dreer,0.0
drees,0.0
dregs,0.0
dreks,0.0
drent,0.0
drere,0.0
dress,0.58
drest,0.0
dreys,0.0
dribs,0.0
drice,0.0
dried,0.58
drier,0.58
dries,0.0
drift,0.58
drill,0.58
drily,0.0
drink,0.58
drips,0.0
dript,0.0
drive,0.58
drock,0.0
droid,0.552163
droil,0.0
droit,0.552163
droke,0.0
drole,0.0
droll,0.58
drome,0.0
drone,0.58
drony,0.0
droob,0.0
droog,0.0
drook,0.0
drool,0.58
droop,0.58
drops,0.0
dropt,0.0
dross,0.572368
drouk,0.0
drove,0.58
drown,0.58
drows,0.0
drubs,0.0
drugs,0.0
druid,0.541164
drums,0.0
drunk,0.58
drupe,0.0
druse,0.0
drusy,0.0
druxy,0.0
dryad,0.0
dryas,0.0
dryer,0.58
dryly,0.58
dsobo,0.0
dsomo,0.0
duads,0.0
duals,0.0
duans,0.0
duars,0.0
dubbo,0.0
dubby,0.0
ducal,0.0
ducat,0.384843
duces,0.0
duchy,0.552847
ducks,0.0
ducky,0.549135
ducti,0.0
ducts,0.0
duddy,0.0
duded,0.0
dudes,0.0
duels,0.0
duets,0.0
duett,0.0
duffs,0.0
dufus,0.0
duing,0.0
duits,0.0
dukas,0.0
duked,0.00225968
dukes,0.0
dukka,0.0
dukun,0.0
dulce,0.0
dules,0.0
dulia,0.0
dulls,0.0
dully,0.572151
dulse,0.0
dumas,0.0
dumbo,0.0
dumbs,0.0
dumka,0.0
dumky,0.0
dummy,0.58
dumps,0.0
dumpy,0.5758610000000001
dunam,0.0
dunce,0.570734
dunch,0.0
dunes,0.0
dungs,0.0
dungy,0.0
dunks,0.0
dunno,0.0
dunny,0.0
dunsh,0.0
dunts,0.0
duomi,0.0
duomo,0.0
duped,0.00225968
duper,0.0
dupes,0.0
duple,0.0
duply,0.0
duppy,0.0
dural,0.0
duras,0.0
dured,0.0
dures,0.0
durgy,0.0
durns,0.0
duroc,0.0
duros,0.0
duroy,0.0
durra,0.0
durrs,0.0
durry,0.0
durst,0.0
durum,0.0
durzi,0.0
dusks,0.0
dusky,0.58
dusts,0.0
dusty,0.58
dutch,0.516859
duvet,0.58
duxes,0.0
dwaal,0.0
dwale,0.0
dwalm,0.0
dwams,0.0
dwamy,0.0
dwang,0.0
dwarf,0.58
dwaum,0.0
dweeb,0.54696
dwell,0.58
dwelt,0.577242
dwile,0.0
dwine,0.0
dyads,0.0
dyers,0.0
dying,0.58
dyked,0.0
dykes,0.0
dykey,0.0
dykon,0.0
dynel,0.0
dynes,0.0
dynos,0.0
dzhos,0.0
eager,0.58
eagle,0.58
eagly,0.0
eagre,0.0
ealed,0.0
eales,0.0
eaned,0.0
eards,0.0
eared,0.00225968
earls,0.0
early,0.58
earns,0.0
earnt,0.0
earst,0.0
earth,0.58
eased,0.00225968
easel,0.58
easer,0.0
eases,0.0
easle,0.0
easts,0.0
eaten,0.58
eater,0.58
eathe,0.0
eatin,0.0
eaved,0.0
eaver,0.0
eaves,0.0
ebank,0.0
ebbed,0.00225968
ebbet,0.0
ebena,0.0
ebene,0.0
ebike,0.0
ebons,0.0
ebony,0.58
ebook,0.528829
ecads,0.0
ecard,0.0
ecash,0.0
eched,0.0
eches,0.0
echos,0.0
ecigs,0.0
eclat,0.537925
ecole,0.0
ecrus,0.0
edema,0.57012
edged,0.00225968
edger,0.448774
edges,0.0
edict,0.58
edify,0.549542
edile,0.0
edits,0.0
educe,0.0185443
educt,0.0
eejit,0.0
eensy,0.0
eerie,0.58
eeven,0.0
eever,0.0
eevns,0.0
effed,0.0
effer,0.0
efits,0.0
egads,0.0
egers,0.0
egest,0.0
eggar,0.0
egged,0.00225968
egger,0.0
egmas,0.0
egret,0.565935
ehing,0.0
eider,0.48747100000000004
